-5876,-41342
-5872,-41264
-5868,-41186
-5864,-41108
-5860,-41029
-5856,-40951
-5852,-40872
-5848,-40794
-5844,-40715
-5840,-40636
-5836,-40557
-5832,-40478
-5828,-40399
-5824,-40320
-5820,-40241
-5816,-40161
-5812,-40082
-5808,-40002
-5804,-39922
-5800,-39843
-5796,-39763
-5792,-39683
-5788,-39603
-5784,-39523
-5780,-39442
-5776,-39362
-5772,-39282
-5768,-39201
-5764,-39120
-5760,-39040
-5756,-38959
-5752,-38878
-5748,-38797
-5744,-38716
-5740,-38635
-5736,-38554
-5732,-38472
-5728,-38391
-5724,-38309
-5720,-38228
-5716,-38146
-5712,-38064
-5708,-37982
-5704,-37900
-5700,-37818
-5696,-37736
-5692,-37654
-5688,-37572
-5684,-37489
-5680,-37407
-5676,-37324
-5672,-37241
-5668,-37159
-5664,-37076
-5660,-36993
-5656,-36910
-5652,-36827
-5648,-36744
-5644,-36660
-5640,-36577
-5636,-36493
-5632,-36410
-5628,-36326
-5624,-36243
-5620,-36159
-5616,-36075
-5612,-35991
-5608,-35907
-5604,-35823
-5600,-35738
-5596,-35654
-5592,-35570
-5588,-35485
-5584,-35401
-5580,-35316
-5576,-35231
-5572,-35146
-5568,-35062
-5564,-34977
-5560,-34892
-5556,-34806
-5552,-34721
-5548,-34636
-5544,-34551
-5540,-34465
-5536,-34380
-5532,-34294
-5528,-34208
-5524,-34122
-5520,-34037
-5516,-33951
-5512,-33865
-5508,-33778
-5504,-33692
-5500,-33606
-5496,-33520
-5492,-33433
-5488,-33347
-5484,-33260
-5480,-33173
-5476,-33087
-5472,-33000
-5468,-32913
-5464,-32826
-5460,-32739
-5456,-32652
-5452,-32565
-5448,-32477
-5444,-32390
-5440,-32303
-5436,-32215
-5432,-32127
-5428,-32040
-5424,-31952
-5420,-31864
-5416,-31776
-5412,-31688
-5408,-31600
-5404,-31512
-5400,-31424
-5396,-31336
-5392,-31248
-5388,-31159
-5384,-31071
-5380,-30982
-5376,-30893
-5372,-30805
-5368,-30716
-5364,-30627
-5360,-30538
-5356,-30449
-5352,-30360
-5348,-30271
-5344,-30182
-5340,-30093
-5336,-30003
-5332,-29914
-5328,-29824
-5324,-29735
-5320,-29645
-5316,-29555
-5312,-29466
-5308,-29376
-5304,-29286
-5300,-29196
-5296,-29106
-5292,-29016
-5288,-28926
-5284,-28835
-5280,-28745
-5276,-28655
-5272,-28564
-5268,-28474
-5264,-28383
-5260,-28293
-5256,-28202
-5252,-28111
-5248,-28020
-5244,-27929
-5240,-27838
-5236,-27747
-5232,-27656
-5228,-27565
-5224,-27474
-5220,-27382
-5216,-27291
-5212,-27200
-5208,-27108
-5204,-27017
-5200,-26925
-5196,-26833
-5192,-26742
-5188,-26650
-5184,-26558
-5180,-26466
-5176,-26374
-5172,-26282
-5168,-26190
-5164,-26098
-5160,-26005
-5156,-25913
-5152,-25821
-5148,-25728
-5144,-25636
-5140,-25543
-5136,-25451
-5132,-25358
-5128,-25265
-5124,-25172
-5120,-25080
-5116,-24987
-5112,-24894
-5108,-24801
-5104,-24708
-5100,-24614
-5096,-24521
-5092,-24428
-5088,-24335
-5084,-24241
-5080,-24148
-5076,-24054
-5072,-23961
-5068,-23867
-5064,-23774
-5060,-23680
-5056,-23586
-5052,-23492
-5048,-23398
-5044,-23304
-5040,-23210
-5036,-23116
-5032,-23022
-5028,-22928
-5024,-22834
-5020,-22740
-5016,-22645
-5012,-22551
-5008,-22457
-5004,-22362
-5000,-22268
-4996,-22173
-4992,-22078
-4988,-21984
-4984,-21889
-4980,-21794
-4976,-21699
-4972,-21604
-4968,-21510
-4964,-21415
-4960,-21320
-4956,-21224
-4952,-21129
-4948,-21034
-4944,-20939
-4940,-20844
-4936,-20748
-4932,-20653
-4928,-20557
-4924,-20462
-4920,-20366
-4916,-20271
-4912,-20175
-4908,-20080
-4904,-19984
-4900,-19888
-4896,-19792
-4892,-19696
-4888,-19600
-4884,-19505
-4880,-19409
-4876,-19313
-4872,-19216
-4868,-19120
-4864,-19024
-4860,-18928
-4856,-18832
-4852,-18735
-4848,-18639
-4844,-18543
-4840,-18446
-4836,-18350
-4832,-18253
-4828,-18156
-4824,-18060
-4820,-17963
-4816,-17867
-4812,-17770
-4808,-17673
-4804,-17576
-4800,-17479
-4796,-17382
-4792,-17285
-4788,-17188
-4784,-17091
-4780,-16994
-4776,-16897
-4772,-16800
-4768,-16703
-4764,-16606
-4760,-16508
-4756,-16411
-4752,-16314
-4748,-16216
-4744,-16119
-4740,-16021
-4736,-15924
-4732,-15826
-4728,-15729
-4724,-15631
-4720,-15534
-4716,-15436
-4712,-15338
-4708,-15240
-4704,-15143
-4700,-15045
-4696,-14947
-4692,-14849
-4688,-14751
-4684,-14653
-4680,-14555
-4676,-14457
-4672,-14359
-4668,-14261
-4664,-14163
-4660,-14065
-4656,-13966
-4652,-13868
-4648,-13770
-4644,-13672
-4640,-13573
-4636,-13475
-4632,-13376
-4628,-13278
-4624,-13180
-4620,-13081
-4616,-12983
-4612,-12884
-4608,-12785
-4604,-12687
-4600,-12588
-4596,-12490
-4592,-12391
-4588,-12292
-4584,-12193
-4580,-12095
-4576,-11996
-4572,-11897
-4568,-11798
-4564,-11699
-4560,-11600
-4556,-11501
-4552,-11402
-4548,-11303
-4544,-11204
-4540,-11105
-4536,-11006
-4532,-10907
-4528,-10808
-4524,-10709
-4520,-10609
-4516,-10510
-4512,-10411
-4508,-10312
-4504,-10212
-4500,-10113
-4496,-10014
-4492,-9914
-4488,-9815
-4484,-9716
-4480,-9616
-4476,-9517
-4472,-9417
-4468,-9318
-4464,-9218
-4460,-9119
-4456,-9019
-4452,-8919
-4448,-8820
-4444,-8720
-4440,-8621
-4436,-8521
-4432,-8421
-4428,-8322
-4424,-8222
-4420,-8122
-4416,-8022
-4412,-7923
-4408,-7823
-4404,-7723
-4400,-7623
-4396,-7523
-4392,-7423
-4388,-7323
-4384,-7224
-4380,-7124
-4376,-7024
-4372,-6924
-4368,-6824
-4364,-6724
-4360,-6624
-4356,-6524
-4352,-6424
-4348,-6324
-4344,-6224
-4340,-6123
-4336,-6023
-4332,-5923
-4328,-5823
-4324,-5723
-4320,-5623
-4316,-5523
-4312,-5422
-4308,-5322
-4304,-5222
-4300,-5122
-4296,-5022
-4292,-4921
-4288,-4821
-4284,-4721
-4280,-4621
-4276,-4520
-4272,-4420
-4268,-4320
-4264,-4219
-4260,-4119
-4256,-4019
-4252,-3918
-4248,-3818
-4244,-3718
-4240,-3617
-4236,-3517
-4232,-3417
-4228,-3316
-4224,-3216
-4220,-3115
-4216,-3015
-4212,-2914
-4208,-2814
-4204,-2714
-4200,-2613
-4196,-2513
-4192,-2412
-4188,-2312
-4184,-2211
-4180,-2111
-4176,-2010
-4172,-1910
-4168,-1809
-4164,-1709
-4160,-1608
-4156,-1508
-4152,-1407
-4148,-1307
-4144,-1206
-4140,-1106
-4136,-1005
-4132,-905
-4128,-804
-4124,-704
-4120,-603
-4116,-503
-4112,-402
-4108,-302
-4104,-201
-4100,-101
-4096,0
-4092,101
-4088,201
-4084,302
-4080,402
-4076,503
-4072,603
-4068,704
-4064,804
-4060,905
-4056,1005
-4052,1106
-4048,1206
-4044,1307
-4040,1407
-4036,1508
-4032,1608
-4028,1709
-4024,1809
-4020,1910
-4016,2010
-4012,2111
-4008,2211
-4004,2312
-4000,2412
-3996,2513
-3992,2613
-3988,2714
-3984,2814
-3980,2914
-3976,3015
-3972,3115
-3968,3216
-3964,3316
-3960,3417
-3956,3517
-3952,3617
-3948,3718
-3944,3818
-3940,3918
-3936,4019
-3932,4119
-3928,4219
-3924,4320
-3920,4420
-3916,4520
-3912,4621
-3908,4721
-3904,4821
-3900,4921
-3896,5022
-3892,5122
-3888,5222
-3884,5322
-3880,5422
-3876,5523
-3872,5623
-3868,5723
-3864,5823
-3860,5923
-3856,6023
-3852,6123
-3848,6224
-3844,6324
-3840,6424
-3836,6524
-3832,6624
-3828,6724
-3824,6824
-3820,6924
-3816,7024
-3812,7124
-3808,7224
-3804,7323
-3800,7423
-3796,7523
-3792,7623
-3788,7723
-3784,7823
-3780,7923
-3776,8022
-3772,8122
-3768,8222
-3764,8322
-3760,8421
-3756,8521
-3752,8621
-3748,8720
-3744,8820
-3740,8919
-3736,9019
-3732,9119
-3728,9218
-3724,9318
-3720,9417
-3716,9517
-3712,9616
-3708,9716
-3704,9815
-3700,9914
-3696,10014
-3692,10113
-3688,10212
-3684,10312
-3680,10411
-3676,10510
-3672,10609
-3668,10709
-3664,10808
-3660,10907
-3656,11006
-3652,11105
-3648,11204
-3644,11303
-3640,11402
-3636,11501
-3632,11600
-3628,11699
-3624,11798
-3620,11897
-3616,11996
-3612,12095
-3608,12193
-3604,12292
-3600,12391
-3596,12490
-3592,12588
-3588,12687
-3584,12785
-3580,12884
-3576,12983
-3572,13081
-3568,13180
-3564,13278
-3560,13376
-3556,13475
-3552,13573
-3548,13672
-3544,13770
-3540,13868
-3536,13966
-3532,14065
-3528,14163
-3524,14261
-3520,14359
-3516,14457
-3512,14555
-3508,14653
-3504,14751
-3500,14849
-3496,14947
-3492,15045
-3488,15143
-3484,15240
-3480,15338
-3476,15436
-3472,15534
-3468,15631
-3464,15729
-3460,15826
-3456,15924
-3452,16021
-3448,16119
-3444,16216
-3440,16314
-3436,16411
-3432,16508
-3428,16606
-3424,16703
-3420,16800
-3416,16897
-3412,16994
-3408,17091
-3404,17188
-3400,17285
-3396,17382
-3392,17479
-3388,17576
-3384,17673
-3380,17770
-3376,17867
-3372,17963
-3368,18060
-3364,18156
-3360,18253
-3356,18350
-3352,18446
-3348,18543
-3344,18639
-3340,18735
-3336,18832
-3332,18928
-3328,19024
-3324,19120
-3320,19216
-3316,19313
-3312,19409
-3308,19505
-3304,19600
-3300,19696
-3296,19792
-3292,19888
-3288,19984
-3284,20080
-3280,20175
-3276,20271
-3272,20366
-3268,20462
-3264,20557
-3260,20653
-3256,20748
-3252,20844
-3248,20939
-3244,21034
-3240,21129
-3236,21224
-3232,21320
-3228,21415
-3224,21510
-3220,21604
-3216,21699
-3212,21794
-3208,21889
-3204,21984
-3200,22078
-3196,22173
-3192,22268
-3188,22362
-3184,22457
-3180,22551
-3176,22645
-3172,22740
-3168,22834
-3164,22928
-3160,23022
-3156,23116
-3152,23210
-3148,23304
-3144,23398
-3140,23492
-3136,23586
-3132,23680
-3128,23774
-3124,23867
-3120,23961
-3116,24054
-3112,24148
-3108,24241
-3104,24335
-3100,24428
-3096,24521
-3092,24614
-3088,24708
-3084,24801
-3080,24894
-3076,24987
-3072,25080
-3068,25172
-3064,25265
-3060,25358
-3056,25451
-3052,25543
-3048,25636
-3044,25728
-3040,25821
-3036,25913
-3032,26005
-3028,26098
-3024,26190
-3020,26282
-3016,26374
-3012,26466
-3008,26558
-3004,26650
-3000,26742
-2996,26833
-2992,26925
-2988,27017
-2984,27108
-2980,27200
-2976,27291
-2972,27382
-2968,27474
-2964,27565
-2960,27656
-2956,27747
-2952,27838
-2948,27929
-2944,28020
-2940,28111
-2936,28202
-2932,28293
-2928,28383
-2924,28474
-2920,28564
-2916,28655
-2912,28745
-2908,28835
-2904,28926
-2900,29016
-2896,29106
-2892,29196
-2888,29286
-2884,29376
-2880,29466
-2876,29555
-2872,29645
-2868,29735
-2864,29824
-2860,29914
-2856,30003
-2852,30093
-2848,30182
-2844,30271
-2840,30360
-2836,30449
-2832,30538
-2828,30627
-2824,30716
-2820,30805
-2816,30893
-2812,30982
-2808,31071
-2804,31159
-2800,31248
-2796,31336
-2792,31424
-2788,31512
-2784,31600
-2780,31688
-2776,31776
-2772,31864
-2768,31952
-2764,32040
-2760,32127
-2756,32215
-2752,32303
-2748,32390
-2744,32477

-2740,32565
-2736,32652
-2732,32739
-2728,32826
-2724,32913
-2720,33000
-2716,33087
-2712,33173
-2708,33260
-2704,33347
-2700,33433
-2696,33520
-2692,33606
-2688,33692
-2684,33778
-2680,33865
-2676,33951
-2672,34037
-2668,34122
-2664,34208
-2660,34294
-2656,34380
-2652,34465
-2648,34551
-2644,34636
-2640,34721
-2636,34806
-2632,34892
-2628,34977
-2624,35062
-2620,35146
-2616,35231
-2612,35316
-2608,35401
-2604,35485
-2600,35570
-2596,35654
-2592,35738
-2588,35823
-2584,35907
-2580,35991
-2576,36075
-2572,36159
-2568,36243
-2564,36326
-2560,36410
-2556,36493
-2552,36577
-2548,36660
-2544,36744
-2540,36827
-2536,36910
-2532,36993
-2528,37076
-2524,37159
-2520,37241
-2516,37324
-2512,37407
-2508,37489
-2504,37572
-2500,37654
-2496,37736
-2492,37818
-2488,37900
-2484,37982
-2480,38064
-2476,38146
-2472,38228
-2468,38309
-2464,38391
-2460,38472
-2456,38554
-2452,38635
-2448,38716
-2444,38797
-2440,38878
-2436,38959
-2432,39040
-2428,39120
-2424,39201
-2420,39282
-2416,39362
-2412,39442
-2408,39523
-2404,39603
-2400,39683
-2396,39763
-2392,39843
-2388,39922
-2384,40002
-2380,40082
-2376,40161
-2372,40241
-2368,40320
-2364,40399
-2360,40478
-2356,40557
-2352,40636
-2348,40715
-2344,40794
-2340,40872
-2336,40951
-2332,41029
-2328,41108
-2324,41186
-2320,41264
-2316,41342
-2312,41420
-2308,41498
-2304,41576
-2300,41653
-2296,41731
-2292,41808
-2288,41886
-2284,41963
-2280,42040
-2276,42117
-2272,42194
-2268,42271
-2264,42348
-2260,42424
-2256,42501
-2252,42578
-2248,42654
-2244,42730
-2240,42806
-2236,42882
-2232,42958
-2228,43034
-2224,43110
-2220,43186
-2216,43261
-2212,43337
-2208,43412
-2204,43487
-2200,43562
-2196,43638
-2192,43713
-2188,43787
-2184,43862
-2180,43937
-2176,44011
-2172,44086
-2168,44160
-2164,44234
-2160,44308
-2156,44382
-2152,44456
-2148,44530
-2144,44604
-2140,44677
-2136,44751
-2132,44824
-2128,44898
-2124,44971
-2120,45044
-2116,45117
-2112,45190
-2108,45262
-2104,45335
-2100,45408
-2096,45480
-2092,45552
-2088,45625
-2084,45697
-2080,45769
-2076,45841
-2072,45912
-2068,45984
-2064,46056
-2060,46127
-2056,46199
-2052,46270
-2048,46341
-2044,46412
-2040,46483
-2036,46554
-2032,46624
-2028,46695
-2024,46765
-2020,46836
-2016,46906
-2012,46976
-2008,47046
-2004,47116
-2000,47186
-1996,47256
-1992,47325
-1988,47395
-1984,47464
-1980,47534
-1976,47603
-1972,47672
-1968,47741
-1964,47809
-1960,47878
-1956,47947
-1952,48015
-1948,48084
-1944,48152
-1940,48220
-1936,48288
-1932,48356
-1928,48424
-1924,48491
-1920,48559
-1916,48626
-1912,48694
-1908,48761
-1904,48828
-1900,48895
-1896,48962
-1892,49029
-1888,49095
-1884,49162
-1880,49228
-1876,49295
-1872,49361
-1868,49427
-1864,49493
-1860,49559
-1856,49624
-1852,49690
-1848,49756
-1844,49821
-1840,49886
-1836,49951
-1832,50016
-1828,50081
-1824,50146
-1820,50211
-1816,50275
-1812,50340
-1808,50404
-1804,50468
-1800,50532
-1796,50596
-1792,50660
-1788,50724
-1784,50787
-1780,50851
-1776,50914
-1772,50977
-1768,51041
-1764,51104
-1760,51166
-1756,51229
-1752,51292
-1748,51354
-1744,51417
-1740,51479
-1736,51541
-1732,51603
-1728,51665
-1724,51727
-1720,51789

-1716,51850
-1712,51911
-1708,51973
-1704,52034
-1700,52095
-1696,52156
-1692,52217
-1688,52277
-1684,52338
-1680,52398
-1676,52459
-1672,52519
-1668,52579
-1664,52639
-1660,52699
-1656,52759
-1652,52818
-1648,52878
-1644,52937
-1640,52996
-1636,53055
-1632,53114
-1628,53173
-1624,53232
-1620,53290
-1616,53349
-1612,53407
-1608,53465
-1604,53523
-1600,53581
-1596,53639
-1592,53697
-1588,53754
-1584,53812
-1580,53869
-1576,53926
-1572,53983
-1568,54040
-1564,54097
-1560,54154
-1556,54210
-1552,54267
-1548,54323
-1544,54379
-1540,54435
-1536,54491
-1532,54547
-1528,54603
-1524,54658
-1520,54714
-1516,54769
-1512,54824
-1508,54879
-1504,54934
-1500,54989
-1496,55043
-1492,55098
-1488,55152
-1484,55206
-1480,55260
-1476,55314
-1472,55368
-1468,55422
-1464,55476
-1460,55529
-1456,55582
-1452,55636
-1448,55689
-1444,55742
-1440,55794
-1436,55847
-1432,55900
-1428,55952
-1424,56004
-1420,56056
-1416,56108
-1412,56160
-1408,56212
-1404,56264
-1400,56315
-1396,56367
-1392,56418
-1388,56469
-1384,56520
-1380,56571
-1376,56621
-1372,56672
-1368,56722
-1364,56773
-1360,56823
-1356,56873
-1352,56923
-1348,56972
-1344,57022
-1340,57072
-1336,57121
-1332,57170
-1328,57219
-1324,57268
-1320,57317
-1316,57366
-1312,57414
-1308,57463
-1304,57511
-1300,57559
-1296,57607
-1292,57655
-1288,57703
-1284,57750
-1280,57798
-1276,57845
-1272,57892
-1268,57939
-1264,57986
-1260,58033
-1256,58079
-1252,58126
-1248,58172
-1244,58219
-1240,58265
-1236,58311
-1232,58356
-1228,58402
-1224,58448
-1220,58493
-1216,58538
-1212,58583
-1208,58628
-1204,58673
-1200,58718
-1196,58763
-1192,58807
-1188,58851
-1184,58896
-1180,58940
-1176,58983
-1172,59027
-1168,59071
-1164,59114
-1160,59158
-1156,59201
-1152,59244
-1148,59287
-1144,59330
-1140,59372
-1136,59415
-1132,59457
-1128,59499
-1124,59541
-1120,59583
-1116,59625
-1112,59667
-1108,59708
-1104,59750
-1100,59791
-1096,59832
-1092,59873
-1088,59914
-1084,59954
-1080,59995
-1076,60035
-1072,60075
-1068,60116
-1064,60156
-1060,60195
-1056,60235
-1052,60275
-1048,60314
-1044,60353
-1040,60392
-1036,60431
-1032,60470
-1028,60509
-1024,60547
-1020,60586
-1016,60624
-1012,60662
-1008,60700
-1004,60738
-1000,60776
-996,60813
-992,60851
-988,60888
-984,60925
-980,60962
-976,60999
-972,61035
-968,61072
-964,61108
-960,61145
-956,61181
-952,61217
-948,61253
-944,61288
-940,61324
-936,61359
-932,61394
-928,61429
-924,61464
-920,61499
-916,61534
-912,61568
-908,61603
-904,61637
-900,61671
-896,61705
-892,61739
-888,61772
-884,61806
-880,61839
-876,61873
-872,61906
-868,61939
-864,61971
-860,62004
-856,62036
-852,62069
-848,62101
-844,62133
-840,62165
-836,62197
-832,62228
-828,62260
-824,62291
-820,62322
-816,62353
-812,62384
-808,62415
-804,62445
-800,62476
-796,62506
-792,62536
-788,62566
-784,62596
-780,62626
-776,62655
-772,62685
-768,62714
-764,62743
-760,62772
-756,62801
-752,62830
-748,62858
-744,62886
-740,62915
-736,62943
